customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
4677,Karla Bray,djimenez@example.com,Korea,2020-05-01,Premium,812.03
4678,Jason Hubbard,wbennett@example.com,French Southern Territories,2024-02-27,Premium,11599.21
4679,Stephen Clark,austinlinda@example.net,El Salvador,2024-08-16,Premium,10146.96
4680,Raymond Bowen,wintersdonald@example.net,Costa Rica,2022-06-05,Basic,286.56
4681,Jacqueline Young,medinajessica@example.org,Congo,2021-06-19,Basic,28.5
4682,Chelsea Shah,harriserika@example.org,Georgia,2023-02-08,Premium,1161.04
4683,Kelly Rogers,marshalldouglas@example.com,Andorra,2021-12-25,Basic,99.57
4684,Robert Henderson,talexander@example.org,Ghana,2023-12-30,Basic,11.19
4685,Barbara Summers,lisa76@example.org,Botswana,2020-01-23,Basic,212.43
4686,Sue Fisher,anna34@example.net,Burkina Faso,2024-07-25,Standard,1788.91
4687,Shawn Snow,lwright@example.net,Finland,2022-08-12,Standard,2263.13
4688,Keith Bryan,michaelestrada@example.org,Denmark,2024-03-12,Standard,235.22
4689,Patricia Ward,shawntate@example.org,Holy See (Vatican City State),2024-08-12,Basic,433.44
4690,Kimberly Schmidt,vargaspamela@example.net,Namibia,2022-10-21,Basic,280.06
4691,Elizabeth Morrison,cruzjessica@example.net,Myanmar,2022-04-08,Standard,2895.62
4692,Michael Silva,mary64@example.com,Jersey,2023-10-08,Standard,526.84
4693,Frank Allen,johnsoncharles@example.com,Chile,2023-05-20,Basic,587.79
4694,Christopher Liu,xsimpson@example.com,Equatorial Guinea,2020-09-22,Basic,363.53
4695,Adam Jones MD,wgeorge@example.org,British Virgin Islands,2024-12-31,Standard,509.13
4696,Elizabeth Hayes,goodmanchristina@example.org,Jamaica,2023-12-23,Standard,215.59
4697,Peter Benton DVM,rebeccawolfe@example.org,South Georgia and the South Sandwich Islands,2021-04-05,Standard,2984.66
4698,Mary Murray,pooletyler@example.com,Reunion,2023-06-29,Standard,374.91
4699,Amanda Wright,qdavis@example.com,American Samoa,2024-06-02,Standard,1217.34
4700,Laurie Anderson,cruzjoseph@example.com,Gibraltar,2024-04-28,Basic,13.43
4701,Katherine Roberts,jenniferdawson@example.net,Tunisia,2020-04-17,Basic,223.08
4702,Calvin Hoffman,gburns@example.com,Uruguay,2022-07-20,Standard,2110.87
4703,Henry Williams,gmeyer@example.org,Guatemala,2020-09-23,Standard,1496.93
4704,John Schwartz,mary61@example.com,Israel,2021-06-09,Standard,681.64
4705,Lauren Turner,knightrobert@example.net,Dominican Republic,2022-10-14,Premium,13918.76
4706,Jason Smith,lee61@example.org,Cyprus,2024-02-21,Standard,1269.67
4707,Geoffrey Joyce,davidescobar@example.org,Malawi,2023-07-15,Premium,14748.91
4708,James Powell,christopherthomas@example.net,Japan,2022-03-31,Standard,512.13
4709,Joanne Stevenson,angela69@example.com,Micronesia,2020-05-10,Premium,8725.54
4710,John Molina,fstevenson@example.net,Jamaica,2024-01-17,Standard,2654.13
4711,Amy Martin,greenjamie@example.net,Turkey,2022-03-30,Basic,236.93
4712,Catherine Gill,hendersondean@example.org,Wallis and Futuna,2021-06-18,Standard,1044.88
4713,John Sullivan,rodriguezpeter@example.org,Sao Tome and Principe,2023-05-16,Standard,592.69
4714,Laura Shaw,rsanchez@example.net,Andorra,2020-01-31,Basic,795.67
4715,Heidi Reed,jamesgutierrez@example.com,Israel,2023-12-10,Standard,157.76
4716,Martin Gomez,gabriel98@example.com,South Georgia and the South Sandwich Islands,2021-03-30,Premium,4538.83
4717,Robert Hobbs,robinsonjulie@example.com,Costa Rica,2022-07-05,Standard,1688.58
4718,Paul Parker,jennatorres@example.net,Hong Kong,2022-01-16,Standard,298.84
4719,Riley Anderson,kristincombs@example.org,Brazil,2024-09-21,Standard,2493.95
4720,Melissa Hernandez,maryfernandez@example.net,Tajikistan,2023-12-15,Premium,3590.83
4721,Roger Padilla,william62@example.net,Bangladesh,2020-01-02,Standard,1148.14
4722,Christina Banks,mckinneyclifford@example.org,Macao,2023-12-29,Standard,1327.02
4723,Julie Pope,pachecojason@example.com,Jamaica,2023-03-10,Standard,2686.52
4724,Darryl Curtis,timothy81@example.net,Egypt,2024-09-06,Standard,1187.82
4725,Trevor Nguyen,matthew33@example.net,Liechtenstein,2024-08-06,Premium,4654.59
4726,Michelle Contreras,vanessa03@example.com,Guyana,2022-06-10,Standard,1594.76
4727,Mark Gonzalez,kellereric@example.com,Saint Vincent and the Grenadines,2022-10-20,Basic,74.13
4728,Ryan West,robert19@example.net,Guam,2023-05-30,Standard,2767.54
4729,Robert Bowers,brianpowell@example.com,Moldova,2020-08-20,Standard,380.58
4730,Richard Martinez,srivera@example.net,French Guiana,2023-08-06,Standard,2620.07
4731,Lindsey Mason,laurengreene@example.net,Dominica,2020-07-17,Standard,1008.07
4732,Stephanie Blankenship,murphyjoshua@example.com,Kenya,2023-09-20,Basic,417.15
4733,Derrick Davis MD,russellmichael@example.com,Taiwan,2022-07-14,Standard,2907.56
4734,Jordan Carney,jacquelineballard@example.com,Botswana,2024-04-20,Standard,915.12
4735,Mary Douglas,prestonsusan@example.net,Gambia,2021-03-16,Basic,688.2
4736,Deborah Osborne,emilygarner@example.com,Saint Vincent and the Grenadines,2023-04-03,Basic,790.53
4737,Judith Bass,eboyer@example.net,Turkmenistan,2024-10-17,Standard,1560.5
4738,Joshua Richard,colleen00@example.net,Ukraine,2020-05-09,Premium,13168.15
4739,Ann Richardson,jennifer78@example.org,Cambodia,2022-12-01,Premium,6839.91
4740,Kristy Curtis,susan93@example.com,Sri Lanka,2020-01-06,Standard,1794.18
4741,Bruce Deleon,mooresteve@example.com,Hungary,2024-07-23,Standard,2225.04
4742,Reginald Powers,hjohnson@example.com,Martinique,2022-08-19,Standard,290.01
4743,Timothy Taylor,anthonyhodge@example.org,Vanuatu,2022-08-31,Basic,226.54
4744,Cindy Case,hardingeric@example.net,Niger,2023-12-05,Standard,2490.27
4745,Samuel Patterson,scottblackburn@example.org,Oman,2022-12-02,Premium,1122.32
4746,Edward Wright,valeriebennett@example.com,Liberia,2022-02-05,Premium,14476.76
4747,Martin Riley,baileydonna@example.com,Liechtenstein,2023-01-02,VIP,1108.67
4748,Sara Bradford,cburns@example.com,Eritrea,2023-11-27,Standard,883.08
4749,Jerry Burke,longjessica@example.org,Nauru,2021-02-11,Basic,789.84
4750,Wendy Nelson,pshannon@example.net,Lithuania,2022-12-12,Premium,4707.42
4751,Daisy Guerrero,zachary86@example.net,British Virgin Islands,2020-10-30,Premium,5290.61
4752,Christopher Lewis,taylorbrittany@example.org,Jamaica,2024-09-28,Standard,2141.88
4753,Jennifer Stewart,dwaters@example.net,Antigua and Barbuda,2022-05-20,Standard,346.65
4754,Kelli Torres,chanpaul@example.com,New Caledonia,2021-11-28,Standard,2814.95
4755,Patricia Smith,jonesbethany@example.org,Tuvalu,2021-01-12,Basic,755.75
4756,Joanne Stone,jessica43@example.com,Sao Tome and Principe,2020-10-26,Standard,399.59
4757,Samantha Fields,spencerjoshua@example.org,Botswana,2024-03-12,Standard,2770.68
4758,Emily Johnston,harrisalexander@example.com,Brunei Darussalam,2021-05-02,Basic,526.83
4759,Kimberly King,michaeljones@example.org,United Kingdom,2020-05-14,Premium,9085.35
4760,Amanda Campos,michelle09@example.com,Chad,2020-12-12,Basic,144.31
4761,Diane Petersen,annette99@example.net,Swaziland,2024-06-15,Standard,244.5
4762,Monica Perez,johndaniels@example.com,Philippines,2024-05-16,Standard,1636.36
4763,John Phelps,chaneypaul@example.org,Tajikistan,2020-07-30,Basic,556.02
4764,Laura Flores,shannonkimberly@example.com,Andorra,2020-04-25,Standard,2813.81
4765,Kristy Meyers,ipierce@example.com,France,2020-09-17,Standard,1178.01
4766,Michael Lee,dixonrick@example.org,Portugal,2024-02-27,Standard,787.02
4767,Mary Schultz,lthornton@example.com,Sao Tome and Principe,2023-08-05,Standard,2633.51
4768,Jordan Rich,tmartinez@example.net,Belgium,2020-08-09,Standard,335.22
4769,Autumn Walker,jonesterry@example.com,Azerbaijan,2022-12-26,Standard,1165.08
4770,Ronald Sullivan,lsnyder@example.org,Romania,2023-02-22,Basic,796.62
4771,Robin Hansen,kathrynbaxter@example.org,Uruguay,2020-01-07,Standard,1691.49
4772,Wayne Ritter,linda40@example.com,Macao,2022-07-18,Standard,2761.88
4773,Susan Allen,clarkalexander@example.com,Liechtenstein,2022-04-14,Premium,8962.73
4774,Ashley Wiggins,josephharper@example.net,Vanuatu,2024-11-06,Standard,2408.93
4775,Franklin Christensen,zbrown@example.com,Morocco,2020-01-17,Premium,6697.31
4776,Karen Green,cody45@example.org,Korea,2023-03-05,Premium,1331.07
4777,Christopher Ramos,teresa48@example.net,Cameroon,2023-11-01,Standard,2130.76
4778,Mrs. Michelle Pena,mannlisa@example.com,Yemen,2023-08-04,Premium,2192.18
4779,Timothy Fuentes,jill73@example.org,Mayotte,2023-10-29,Standard,2223.17
4780,Angela Stevens,jill70@example.net,Heard Island and McDonald Islands,2021-02-24,Standard,534.16
4781,Jason Glenn,walleramy@example.net,Saint Pierre and Miquelon,2022-09-30,Standard,2182.13
4782,Barry Aguilar,ryan02@example.com,Ghana,2023-06-16,Basic,282.68
4783,Jessica Wright,julie56@example.org,Portugal,2021-02-12,Basic,298.43
4784,Daniel Fernandez,johnhanson@example.com,Burundi,2021-04-16,Standard,1141.67
4785,Frank Brown,stewartnicole@example.com,Saint Helena,2022-08-18,Basic,595.08
4786,Joseph Cisneros,richardnichols@example.org,Swaziland,2023-01-14,Basic,689.4
4787,Regina Ali,stevengray@example.net,Malta,2024-08-10,Standard,2207
4788,Jean Martin,dcarpenter@example.net,El Salvador,2020-02-24,Basic,251.35
4789,Dr. Christopher Mcclain,cynthiajohnson@example.net,Moldova,2020-04-07,Premium,1597.9
4790,Wyatt Harrison,sgoodwin@example.org,Isle of Man,2024-03-12,Standard,1698.41
4791,Laura Parrish,hoganeric@example.net,Montserrat,2020-11-10,Standard,1046.88
4792,Ann Bauer,sarahmiles@example.org,Malawi,2022-09-29,Premium,14569.45
4793,April Crosby,plopez@example.net,Mozambique,2022-04-10,Standard,495.55
4794,Nicholas Pruitt,joshua54@example.org,Tajikistan,2020-07-14,Basic,515.41
4795,Carly Ryan,christophercannon@example.org,Tuvalu,2021-01-05,Standard,866.95
4796,James Johnson,williamjordan@example.org,Greece,2022-07-28,Premium,4911.94
4797,Shelby Smith,wriley@example.net,Zambia,2023-01-26,Premium,13082.58
4798,Jeremy Simmons,fpena@example.org,Cameroon,2020-10-13,Standard,1751.6
4799,Rebecca Brown,ithompson@example.com,United States of America,2022-07-22,Basic,314.74
4800,Jasmin Horne,kennethhughes@example.net,Pitcairn Islands,2021-03-23,Basic,725.35
4801,Shelley Medina,andrewjackson@example.com,Mayotte,2020-03-26,Standard,300.41
4802,Joseph Moody,randall36@example.org,Belarus,2024-06-08,Standard,1996.89
4803,David Christian,paul17@example.org,Samoa,2022-09-24,Premium,3557.81
4804,Steven Palmer,youngjared@example.com,Georgia,2020-10-06,Standard,2606.2
4805,Kaylee Patrick,fcampbell@example.net,Bermuda,2021-04-11,Basic,66.15
4806,Zachary King,michelefrazier@example.org,Western Sahara,2024-06-23,Basic,699.14
4807,Micheal Norris,not-an-email,Jersey,2024-01-17,Standard,2349.56
4808,Paul Thomas,michael54@example.org,French Guiana,2023-08-23,Standard,2396.26
4809,Kim Rivera,khernandez@example.com,Belarus,2022-10-16,Standard,2846.03
4810,Ashley Smith,alison10@example.com,Saint Martin,2022-07-15,Standard,681.04
4811,Mrs. Amanda Keller,whitepedro@example.org,French Polynesia,2022-01-17,Standard,1023.8
4812,Alan Garcia,cheyenne53@example.net,Switzerland,2022-07-11,Standard,2485.05
4813,Ashley Carson,ivance@example.com,Fiji,2024-09-29,Standard,1357.67
4814,Alexander Price,sgardner@example.com,Latvia,2020-05-31,Basic,618.78
4815,Connie Carey,jordanbrian@example.org,United States Minor Outlying Islands,2021-09-19,Standard,797.38
4816,Brittany Lewis,michaelnewton@example.org,Kuwait,2021-07-24,Premium,4306.96
4817,Barry Buckley,navila@example.net,Holy See (Vatican City State),2020-04-20,Standard,931.67
4818,David Hopkins,danielle06@example.com,Kenya,2023-07-27,Standard,1267.78
4819,Joshua Young,dianeparsons@example.com,Serbia,2020-02-10,Standard,2828.2
4820,Jesse Hodges,jonathan12@example.net,Uruguay,2022-09-23,Standard,2403.61
4821,Kristen Martin,erichoover@example.org,Madagascar,2021-12-14,Basic,706.47
4822,Stephanie Jones,brandonwillis@example.net,Guinea,2020-12-04,Standard,2549.83
4823,Ryan Salas,not-an-email,New Caledonia,2023-04-30,Standard,1599.03
4824,Geoffrey Williams,katherine73@example.net,Burkina Faso,2023-09-23,Basic,55.85
4825,Thomas Brown,john32@example.com,Aruba,2023-07-01,Standard,1603.19
4826,Caroline King,ycervantes@example.org,Monaco,2023-07-23,Standard,998.35
4827,Tyler Phillips,timothylong@example.com,Cote d'Ivoire,2020-04-30,Premium,3850.21
4828,Leslie Moore,jo03@example.org,Anguilla,2020-01-19,Standard,1856.5
4829,Margaret Nicholson,angela32@example.net,Pakistan,2022-02-08,Basic,524.33
4830,Francisco Smith,molinajoseph@example.net,Malawi,2020-07-24,Basic,655.74
4831,Mary Cook,huffdavid@example.org,United States Minor Outlying Islands,2023-10-16,Standard,337.76
4832,John Garcia,webbkeith@example.com,Montserrat,2021-08-04,Standard,505.13
4833,Laura Holt,qmartinez@example.net,Algeria,2020-12-01,Standard,2458.96
4834,Michael Kelly,rose86@example.com,Peru,2021-10-15,Basic,507.42
4835,Nicole Mendoza,carol66@example.org,Kenya,2020-11-16,Standard,2983.84
4836,James Blair,melissa74@example.org,Cameroon,2024-05-04,Basic,162.05
4837,Brian Smith,nblack@example.net,Northern Mariana Islands,2020-12-25,Premium,7264.49
4838,Ryan Anderson,adam39@example.org,Singapore,2023-06-23,Premium,7655.43
4839,James Taylor,timothy75@example.org,Portugal,2022-05-25,Premium,5466.43
4840,Jennifer Roberts,robinsonjoy@example.com,Congo,2021-08-17,Premium,10306.09
4841,Joseph Stevens,joseholland@example.org,Egypt,2023-02-03,Basic,254.8
4842,John Tanner,chelseasuarez@example.net,Denmark,2023-02-08,Standard,443.88
4843,Connie Clark,john52@example.net,Qatar,2020-12-05,Standard,2244.25
4844,Jennifer Boyd,jacob98@example.com,Turkmenistan,2022-11-22,Standard,1720
4845,Michael Johnson,kinglisa@example.com,Syrian Arab Republic,2020-07-10,Standard,918.71
4846,Jordan Murphy,pharris@example.com,Togo,2020-01-07,Standard,2357.88
4847,Donald Chapman,johnstonrobert@example.net,Bangladesh,2021-11-01,Premium,650.95
4848,Holly Conner,bailey73@example.net,Hungary,2023-09-18,Standard,1463.86
4849,Timothy Alvarado,andrew73@example.com,Mauritius,2022-05-26,Premium,9958.08
4850,Monica Davis,stonejulie@example.com,Sudan,2022-03-09,Basic,99.98
4851,Michael Burch,ruben43@example.org,Lebanon,2022-04-30,Standard,2846.06
4852,Susan Trujillo,zstanley@example.org,Philippines,2023-02-09,Basic,297.4
4853,Tiffany Johnston,hugheswilliam@example.org,Djibouti,2024-09-21,Basic,22.62
4854,Eric Jones,bakermichele@example.com,Moldova,2021-09-08,Premium,1332.23
4855,Jennifer Fitzpatrick,everettpaul@example.com,Puerto Rico,2022-02-02,Premium,14644.78
4856,Ronnie Tran,marymatthews@example.org,Chad,2024-08-28,Basic,4.51
4857,Norma Hanson,rhonda24@example.net,Zimbabwe,2020-01-29,Standard,604.48
4858,Amy Suarez,littlekelly@example.net,Qatar,2024-07-03,Standard,1727.94
4859,Zachary Osborne,james30@example.net,South Africa,2023-03-06,Premium,5706.35
4860,Jesus Butler,morenomiguel@example.com,Lithuania,2023-05-23,Standard,1634.07
4861,Roberto Graham,jonathan14@example.net,Gambia,2024-12-08,Standard,662.39
4862,Anthony Navarro,muellermike@example.org,Canada,2023-02-20,Basic,795.41
4863,Scott Martinez,xedwards@example.org,Kenya,2020-06-09,Standard,129.98
4864,Lisa Moore,kwarren@example.org,Saint Martin,2021-01-07,Basic,755.43
4865,Mary Rivera,eric34@example.com,Namibia,2020-02-05,Standard,1256
4866,,paulabrooks@example.net,Uruguay,2022-02-23,Premium,4497.23
4867,Melissa Burnett,uwelch@example.com,Kiribati,2023-10-21,Standard,867.25
4868,Holly Valenzuela,shuff@example.net,Saint Lucia,2020-02-17,Standard,1240.57
4869,Michael Browning,francomarcus@example.net,Samoa,2020-03-04,Standard,1427.17
4870,Heather Klein,flynnheather@example.com,Kuwait,2022-08-08,Standard,2649.21
4871,Fred Espinoza,tatedaniel@example.com,Vanuatu,2024-04-16,Standard,1019.75
4872,Alejandro Brown,michaelfinley@example.org,Aruba,2024-07-22,Standard,2882.71
4873,Curtis Garcia,dbradford@example.com,Cameroon,2022-04-01,Standard,2790.14
4874,Dr. Jeffrey Ewing,tjohnston@example.net,Portugal,2024-04-29,Standard,2148.36
4875,Jeffrey Lewis,albert42@example.net,Kuwait,2024-01-03,Standard,666.16
4876,Nathan Rangel,jason81@example.com,United States of America,2020-12-28,Standard,2735.09
4877,Julia Taylor,melaniegonzales@example.org,Saint Pierre and Miquelon,2020-01-07,Standard,2682.36
4878,David Jones,autumnflores@example.com,Italy,2022-07-15,Standard,2189.59
4879,John Rogers,mckenziepatrick@example.com,Uganda,2020-08-01,Standard,1215.8
4880,Veronica Williams,floreslaura@example.com,Antigua and Barbuda,2021-01-23,Standard,2906.69
4881,Cathy Kent,jonathanmiles@example.com,Czech Republic,2024-10-29,Premium,10861.47
4882,Chad Mcguire,ochoajennifer@example.com,Kazakhstan,2020-02-05,Standard,2938.46
4883,Wayne Mitchell,nguyenjill@example.org,Fiji,2023-08-08,Standard,888.78
4884,Wesley Wilson,rlevine@example.org,Grenada,2020-07-09,Standard,1686.34
4885,Christopher Burch,dmcintyre@example.net,Papua New Guinea,2020-12-01,Basic,405.21
4886,Julian Jones,mckayshawn@example.org,Brazil,2024-03-21,Basic,47.68
4887,Reginald Wallace,vphillips@example.com,Burkina Faso,2021-05-10,Premium,5951.18
4888,Ethan Johnson,haneymichael@example.com,Luxembourg,2020-08-20,Standard,1035.37
4889,Victor Moore,barry68@example.com,Tuvalu,2022-09-22,Standard,2536.37
4890,Donna Martinez,matthewnunez@example.net,Taiwan,2021-02-05,Basic,21.51
4891,Melissa Lawrence,sarahstewart@example.com,Nepal,2021-08-22,Standard,2772.87
4892,James Edwards,johnsondeborah@example.com,Papua New Guinea,2024-02-24,Standard,1927.32
4893,Jacob Olson,xneal@example.org,Tonga,2022-05-17,Standard,532.15
4894,Karen Meyer,jeffery27@example.org,Ethiopia,2023-02-16,Standard,1748.12
4895,Danielle Parrish,caldwellclaudia@example.com,Jamaica,2021-04-21,Standard,764.24
4896,Ashley Hurley,zhines@example.com,Pitcairn Islands,2021-11-16,Standard,1791.66
4897,Francisco Mays,pcarrillo@example.org,Sudan,2020-07-01,Standard,901.6
4898,Ryan Gibbs,rwilliams@example.net,Bhutan,2020-01-03,Standard,2002.52
4899,Mrs. Debra Vazquez,brandiramos@example.net,Moldova,2022-05-28,Basic,116.51
4900,Amanda Larsen,john48@example.net,Serbia,2022-04-11,Basic,1.05
4901,Maria Cardenas,pachecopatricia@example.net,Bouvet Island (Bouvetoya),2022-06-01,Standard,1692.27
4902,Dr. David Luna,morrisamber@example.net,New Caledonia,2021-05-09,Standard,1650.18
4903,Erin Pena,paynejoseph@example.org,Cuba,2021-02-18,Premium,9398.61
4904,Ryan Morgan,tranjoyce@example.net,Saint Helena,2020-08-27,Basic,799.14
4905,Gina Pollard,matthewmay@example.net,Swaziland,2024-07-09,Basic,422.11
4906,Rita Garza,walterssuzanne@example.org,Bangladesh,2022-12-04,Standard,1905.64
4907,Michael Carroll,ijohnson@example.net,Belarus,2024-07-26,Basic,756.8
4908,Tyler Roberts,bestes@example.com,Cambodia,2024-05-26,Premium,1094.99
4909,Brittany Jennings,ashlee36@example.org,Austria,2022-01-06,Standard,435.72
4910,Robert Howell,brenda59@example.org,Tanzania,2021-01-09,Standard,2339.83
4911,Aaron Lane,sanchezchristian@example.com,Samoa,2020-07-21,Premium,13588.21
4912,Jason Mcdaniel,hbaldwin@example.com,India,2020-03-24,Standard,159.61
4913,Samuel Ellison,clarkjustin@example.net,Nigeria,2024-08-17,Standard,899.17
4914,Anthony Young,groberts@example.com,Faroe Islands,2023-01-05,Basic,376.45
4915,Joseph Thomas,james22@example.org,Angola,2021-01-26,Standard,2271.79
4916,Charles Nelson,gcruz@example.org,Isle of Man,2022-03-18,Basic,397.31
